ACCT_MODULE_VERSION,FILE_GROUP,ESTIMATED_FAMILY_MODULE,ESTIMATED_FAMILY_SPEND_RANGE,SRC_ROW_CNT,FAMILY_ID,FAMILY_ID_REGION,SV_ROOT_ACCOUNT,CSG_ACCOUNT,BILLING_ZIP_MAX,ATHENA_SEGMENTS,ATHENA_LEGAL_NAME1,SV_BUSN_NAME_MAX,CSG_BUSN_NAME_MAX,FAMILY_SPEND_EST_FOR_EVAL,ATHENA_FAMILY_TELCO_SPEND,CSG_AND_SV_TOTAL_MRC,TOTAL_LOC_CNT,SV_SITE_CNT,CSG_SITE_CNT,SV_EXCL_IND_CNT,CSG_EXCL_IND_CNT,SFDC_NAT_IND_CNT,SFDC_NAT_SP_IND_CNT,COAX_GREENISH_CNT,FIBER_GREENISH_CNT,COAX_YELLOW_CNT,FIBER_YELLOW_CNT,SV_ROOT_ACCOUNT_CNT,SV_ACCOUNT_CNT,SV_AAN_CNT,CSG_WD_SITE_CNT,CSG_ACCOUNT_CNT,SV_WD_SITE_CNT,CSG_REGIONS_CNT,SV_METROE_IND,SV_AV_IND,CSG_VOICE_IND,CSG_DATA_IND,CSG_VIDEO_IND,CSG_WIFIPRO_IND,CSG_CONNPRO_IND,CSG_TW_IND,CSG_TOTAL_MRC,SV_TOTAL_MRC,CSG_VOICE_MRC,CSG_DATA_MRC,CSG_VIDEO_MRC,CSG_CONNPRO_MRC,CSG_WIFIPRO_MRC,CSG_SECEDGE_MRC,SV_MRC_METROE,SV_MRC_AV_TOTAL,SV_MRCsubset_AV_PRI,SV_MRCsubset_AV_SIP,SV_MRCsubset_AV_BVE,ATHENA_EST_EMP_CNT,CSG_TENURE_MNTHS,HBB_IND,HSPY_IND,NAT_IND,GOV_IND,AGGR_IND,MES_IND,EDU_IND,CAR_IND,TWKR_IND,CBH_IND,PARENT_ID_MAX,SFDC_ACCOUNT_MAX,AM_MODULE_MAX,OWNER_ID_MAX,CAGE_NUMBER_MAX
IN PREVIOUS,CSG,CENTER,300 TO 400,1,487342,MOUNTAIN WEST,NULL,8495440850866198,84010,SMB:1  MID:0  NAT:0  UNKN:0,POLARIS LOGISTICS GROUP,NULL,"LOGISTICSGROUP,POLARIS",318.67,318.67,178.35,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,178.350,0.000000,0.00,178.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,19,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001d4OmBQAU,NULL,00512000006vIOoAAM,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,122188,MOUNTAIN WEST,NULL,8497606421224731,80537,SMB:1  MID:0  NAT:0  UNKN:0,DOUG'S DAY DINER LLC DBA D,NULL,"DINER LLC DBA D,DOUG'S DAY",111.25,107.58,111.25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,111.250,0.000000,0.00,0.00,111.25,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,92,0,0,0,0,0,0,0,0,0,0,NULL,001A000000vn7T9IAI,NULL,005A0000002DxyeIAC,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,338488,CALIFORNIA,NULL,8155600440966730,95742,SMB:1  MID:0  NAT:0  UNKN:0,ANITA H MAIN,NULL,"LIMO,BAJA",0.00,0.00,0.00,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,27,38,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Lty2LAAR,NULL,00512000006N9NZAA0,NULL
IN PREVIOUS,CSG,AM1,750 TO 1000,2,226478,CALIFORNIA,NULL,8155200515307736,94127,SMB:2  MID:0  NAT:0  UNKN:0,NOE VALLEY BAKERY & BREAD CO,NULL,"BAKERY & BREAD,NOE VALLEY",829.33,829.33,444.55,2,0,2,0,0,0,0,0,2,2,1,0,0,0,2,2,0,1,0,0,1,2,1,0,1,0,444.550,0.000000,163.25,258.30,23.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,26,79,0,0,0,0,0,0,0,0,0,0,NULL,001A0000012Vc8bIAC,NULL,005A0000003RorLIAS,NULL
IN PREVIOUS,CSG,AM1,750 TO 1000,3,181217,PORTLAND,NULL,8778103052369837,97124,SMB:3  MID:0  NAT:0  UNKN:0,COLOR ME MINE OF OGDEN,NULL,"MINE,COLOR ME",874.00,874.00,412.55,3,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,0,3,3,1,0,0,0,412.550,0.000000,165.15,219.80,27.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,10,77,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001Ne6KjQAJ,NULL,00512000007vw8VAAQ,NULL
CURRENT,CSG,CENTER,100 TO 200,1,573730,MOUNTAIN WEST,NULL,8497303264639478,80203,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"DESIGN LLC,STREAM",153.25,NULL,153.25,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,153.250,0.000000,38.40,114.85,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,7,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001x6atyQAA,NULL,005A0000003SVigIAG,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,457109,MOUNTAIN WEST,NULL,8497900021805589,80918,SMB:1  MID:0  NAT:0  UNKN:0,ASIAN COOKERY INC,NULL,"ASIAN COOKERY,CO",169.75,169.75,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,57,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001d0S4dQAE,NULL,005A0000003Q3mPIAS,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,57373,CALIFORNIA,NULL,8155100515430530,95123,SMB:1  MID:0  NAT:0  UNKN:0,VERDE CONDOMINIUM HOMES,NULL,"CO,VERDE",118.40,106.50,118.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,118.400,0.000000,0.00,118.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,19,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001d5YYhQAM,NULL,00512000006wYJwAAM,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,340672,CALIFORNIA,NULL,8155600397370779,95826,SMB:1  MID:0  NAT:0  UNKN:0,PAWSH DOG GROOMING SALON,NULL,"PAWSH DOG GROOMING SAL,THE",105.50,105.50,93.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,93.350,0.000000,43.40,49.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,17,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001dC8EXQA0,NULL,0051H000008f2sJQAQ,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,63546,CALIFORNIA,NULL,8155600500436442,95762,SMB:1  MID:0  NAT:0  UNKN:0,PIRANHA APPAREL GROUP,NULL,"APPAREL,PIRANHA",132.70,105.58,132.70,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,132.700,0.000000,0.00,108.40,24.30,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,29,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001OugrLQAR,NULL,00512000006RXPDAA4,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,541205,SEATTLE,NULL,8498300013574732,98226,SMB:1  MID:0  NAT:0  UNKN:0,WESTECK WINDOWS & DOORS,NULL,"& DOORS,WESTECK WINDOWS",213.25,0.00,213.25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,213.250,0.000000,38.40,154.85,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,12,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nwxlTQAQ,NULL,00512000006ICRKAA4,NULL
IN PREVIOUS,SV&CSG,EAM,4000+,1,1828,CALIFORNIA,939762886,NULL,94063,SMB:0  MID:1  NAT:0  UNKN:0,PUBMATIC INC,Pubmatic Inc,NULL,7542.58,7542.58,1000.00,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000,1000.000000,0.00,0.00,0.00,0.00,0.00,0.00,1000.000000,0.000000,0.000000,0.000000,0.000000,86,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,182800,CALIFORNIA,NULL,8155400190733459,94566,SMB:1  MID:0  NAT:0  UNKN:0,1818 RACING,NULL,"RACING,1818",231.58,231.58,83.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,83.400,0.000000,0.00,83.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,75,0,0,0,0,0,0,0,0,0,0,NULL,001A0000015jTXhIAM,NULL,005A0000002soEyIAI,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,351753,SEATTLE,NULL,8498320014094175,98102,SMB:1  MID:0  NAT:0  UNKN:0,BAIT SHOP,NULL,"SHOP,BAIT",345.35,274.33,345.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,345.350,0.000000,138.25,89.90,117.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,94,0,0,0,0,0,0,0,0,0,0,NULL,001A000000uKgXNIA0,NULL,005A0000002EVT2IAO,NULL
IN PREVIOUS,SV&CSG,EXCLD,2000 TO 3000,3,18280,HOUSTON,963194504,8777703187920163,77054,SMB:2  MID:1  NAT:0  UNKN:0,LONE STAR EXHIBITS LLC,"Lone Star Exhibits, Inc.","EXHIBITS,LONE STAR",2808.42,2808.42,1849.20,3,3,3,1,0,0,0,1,3,3,2,2,3,3,3,3,3,1,0,3,3,3,3,0,1,0,824.100,1457.050000,121.75,628.15,74.20,39.95,0.00,0.00,0.000000,1237.450000,16.900000,16.900000,0.000000,36,69,0,0,1,0,0,0,0,0,0,0,NULL,001A0000017yEZ7IAM,Houston AM 2,005A0000002EVSNIA4,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,398551,PORTLAND,NULL,8778102114257691,97205,SMB:1  MID:0  NAT:0  UNKN:0,COMMERICAL INTEGRITY NW,NULL,"INTEGRITY NW,COMMERCIAL",0.00,0.00,0.00,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,54,0,0,0,0,0,0,0,0,0,0,NULL,0011200001FkE0YAAV,NULL,005A0000004NkRQIA0,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,519744,TWIN CITIES,NULL,8772106006349330,55406,SMB:1  MID:0  NAT:0  UNKN:0,BUILDING ASSETS,NULL,"ASSETS,BUILDING",331.50,331.50,226.20,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,226.200,0.000000,68.30,134.85,23.05,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,13,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nRow2QAC,NULL,00512000005jw4fAAA,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,214407,PORTLAND,NULL,8778104040664123,97214,SMB:1  MID:0  NAT:0  UNKN:0,REVOLUTION HALL,NULL,"HALL,REVOLUTION",370.90,125.58,370.90,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,370.900,0.000000,43.40,274.90,52.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,66,0,0,0,0,0,0,0,0,0,0,NULL,0011200001CtU6TAAV,Portland SEAE,005A0000003SVilIAG,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,304714,SEATTLE,NULL,8498310200660376,98275,SMB:1  MID:0  NAT:0  UNKN:0,SPRTSART CO,NULL,"CO,SPRTSART",336.17,336.17,188.30,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,188.300,0.000000,0.00,188.30,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,50,0,0,0,0,0,0,0,0,0,0,NULL,0011200001GVIK9AAP,NULL,00512000005jcq5AAA,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,311872,SEATTLE,NULL,8498350064821268,98405,SMB:1  MID:0  NAT:0  UNKN:0,ALLENMORE TWO,NULL,"TWO,ALLENMORE",319.50,319.50,113.35,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,113.350,0.000000,0.00,113.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,52,0,0,0,0,0,0,0,0,0,0,NULL,0011200001GUZ7CAAX,NULL,005A000000516CXIAY,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,97884,CALIFORNIA,NULL,8155400591124852,94541,SMB:1  MID:0  NAT:0  UNKN:0,GREENTEC AUTO CORP,NULL,"TEC AUTO,GREEN",133.30,127.50,133.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,133.300,0.000000,36.25,97.05,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,36,0,0,0,0,0,0,0,0,0,0,NULL,0011200001MgPxUAAV,California AM 1,0051H00000BOtytQAD,CA AM 1 Group 15
CURRENT,CSG,CENTER,250 TO 300,1,332867,MOUNTAIN WEST,NULL,8497303302831335,80222,SMB:1  MID:0  NAT:0  UNKN:0,SMART ROOFING LLC,NULL,"ROOFING,SMART",266.30,111.08,266.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,266.300,0.000000,74.57,98.73,93.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,0,0,0,0,0,0,0,0,0,0,NULL,0011H000020xbJaQAI,NULL,00512000006HRrBAAW,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,378114,CALIFORNIA,NULL,8155500294831511,93720,SMB:0  MID:1  NAT:0  UNKN:0,GERALD MELE & ASSOCIATION,NULL,"AND ASSOC INC,GERALD MELE",1912.75,1912.75,149.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,149.950,0.000000,0.00,149.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,16,61,0,0,0,0,0,0,0,0,0,0,NULL,0011200001E7MMjAAN,NULL,005A0000004OsQDIA0,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,249251,MOUNTAIN WEST,NULL,8497505000585456,81657,SMB:1  MID:0  NAT:0  UNKN:0,VAIL RESORTS ADMINSTRATION,NULL,"ADMINSTRATION,VAIL RESORTS",319.33,319.33,285.05,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,285.050,0.000000,0.00,128.40,156.65,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,96,0,0,0,0,0,0,0,0,0,0,NULL,001A000000rV72ZIAS,NULL,005A0000002DxzXIAS,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,133104,MOUNTAIN WEST,NULL,8497404060082671,80135,SMB:1  MID:0  NAT:0  UNKN:0,JARRE MART INC,NULL,"MART,JARRE",259.45,223.25,259.45,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,259.450,0.000000,68.35,94.90,96.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,42,0,0,0,0,0,0,0,0,0,0,NULL,0011200001L3xJvAAJ,NULL,00512000006ICRKAA4,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,242023,CALIFORNIA,NULL,8155500160022690,93657,SMB:1  MID:0  NAT:0  UNKN:0,JORGE M D MONTOY,NULL,"MONTOY,DR. JORGE",452.92,452.92,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,176,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001SNGjcQAH,NULL,005A0000004MQrYIAW,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,234428,HOUSTON,NULL,8777703187504470,77017,SMB:1  MID:0  NAT:0  UNKN:0,DOG HOUSE LOUNGE,NULL,"LOUNGE,THE DOG HOUSE",423.15,108.92,423.15,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,423.150,0.000000,38.40,154.90,229.85,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,28,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001uD70YQAS,NULL,0051H000008qncNQAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,436117,CALIFORNIA,NULL,8155300341367506,95403,SMB:1  MID:0  NAT:0  UNKN:0,KETTLES VIETNAMESE BISTRO,NULL,"BISTRO,KETTLES VIETN",357.67,357.67,346.45,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,346.450,0.000000,138.30,109.95,98.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,16,98,0,0,0,0,0,0,0,0,0,0,NULL,001A000000sVAE3IAO,NULL,005A0000002FD2DIAW,NULL
CURRENT,CSG,AM1,1000 TO 2000,3,459182,PORTLAND,NULL,8778107021381369,97478,SMB:3  MID:0  NAT:0  UNKN:0,PAPAS PIZZA INC,NULL,"PIZZA,PAPA'S",1228.09,1228.09,801.85,3,0,3,0,0,0,0,0,3,3,1,0,0,0,3,3,0,2,0,0,3,3,1,0,0,0,801.850,0.000000,225.05,394.65,182.15,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,23,146,0,0,0,0,0,0,0,0,0,0,NULL,001A000000lUtZWIA0,NULL,005A0000004OSuKIAW,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,380055,CALIFORNIA,NULL,8155600470231674,95616,SMB:1  MID:0  NAT:0  UNKN:0,ILLUSION,NULL,"ILLUSION,THE",188.70,187.25,188.70,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,188.700,0.000000,73.35,79.95,35.40,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,136,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n3heOIAQ,NULL,005A00000015poDIAQ,NULL
CURRENT,CSG,EXCLD,100 OR LESS,1,333207,CALIFORNIA,NULL,8155600420344601,95632,SMB:1  MID:0  NAT:0  UNKN:0,GALT BIBLE CHURCH INC,NULL,"CHURCH,GALT BIBLE",0.00,0.00,0.00,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,16,2,0,0,0,0,0,0,1,0,0,0,NULL,0011H0000268GunQAE,NULL,0051H000007w59mQAA,NULL
IN PREVIOUS,CSG,EAM,4000+,7,476582,SEATTLE,NULL,8498310232698436,98087,SMB:0  MID:7  NAT:0  UNKN:0,AVALON ALDERWOOD CLUBHOUSE,NULL,"AVALON ALDERWOOD,MAINTENAN",15720.25,15720.25,1054.30,7,0,7,0,0,0,0,0,7,7,0,0,0,0,7,7,0,1,0,0,6,3,3,0,0,0,1054.300,0.000000,581.50,376.60,96.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,126,75,0,0,0,0,0,0,0,0,0,0,NULL,001A000001BTXE0IAP,NULL,005A0000002EVUPIA4,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,495641,MOUNTAIN WEST,NULL,8497505420695786,80424,SMB:1  MID:0  NAT:0  UNKN:0,MARCIN NGINEERING,NULL,"NGINEERING,MARCIN",319.00,319.00,203.30,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,203.300,0.000000,103.35,99.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,43,0,0,0,0,0,0,0,0,0,0,NULL,0011200001KFFHAAA5,NULL,005A0000004NkSdIAK,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,529607,CALIFORNIA,NULL,8155400395886383,94607,SMB:1  MID:0  NAT:0  UNKN:0,LI QIN DENTAL PRACTICE INC,NULL,"QINDENTALPRACTICEIN,LI",138.30,0.00,138.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,138.300,0.000000,78.35,59.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,14,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nSlEKQA0,NULL,0051H000008qG4XQAU,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,563727,CALIFORNIA,NULL,8155600673722222,95202,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"AUTOCARE,THE SPOT SMITH",223.24,NULL,223.24,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,223.240,0.000000,61.85,161.39,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,10,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001tMgk8QAC,NULL,0051H000008F4IRQA0,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,2,147051,TWIN CITIES,NULL,8772105540427099,55311,SMB:2  MID:0  NAT:0  UNKN:0,SECURITY RM ARBOR GLEN APT,NULL,"APARTMENTS,ARBOR GLEN",653.16,653.16,183.85,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,1,0,0,2,1,2,0,0,0,183.850,0.000000,0.00,88.40,95.45,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,138,0,0,0,0,0,0,0,0,0,0,NULL,001A000000lUcgXIAS,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,401512,CALIFORNIA,NULL,8155200091151631,94306,SMB:1  MID:0  NAT:0  UNKN:0,SYMPHONY COMMUNICATION,NULL,"INC,SYMPHONY",333.00,333.00,158.30,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,158.300,0.000000,63.40,94.90,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,10,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001uDktnQAC,NULL,0051H000008F4QaQAK,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,328686,HOUSTON,NULL,8777703150873464,77060,SMB:1  MID:0  NAT:0  UNKN:0,ICHIBON JAPANESE REST & BAR,NULL,"RESTAURANT,ICHIBON",317.35,271.50,317.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,317.350,0.000000,133.25,89.95,94.15,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,13,83,0,0,0,0,0,0,0,0,0,0,NULL,001A0000010rHtnIAE,NULL,005A0000003OoCtIAK,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,449764,CALIFORNIA,NULL,8155600673096825,95203,SMB:1  MID:0  NAT:0  UNKN:0,JOHN OVERTON MD,NULL,"MD,JOHN OVERTON",453.33,453.33,118.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,118.300,0.000000,68.35,49.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,48,0,0,0,0,0,0,0,0,0,0,NULL,0011200001HpdrSAAR,NULL,00512000005ifUeAAI,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,536424,MOUNTAIN WEST,NULL,8497404861175385,80214,SMB:0  MID:0  NAT:0  UNKN:1,WHEAT RIDGE POULT 2ND ACCT,NULL,"2ND ACCT,WHEAT RIDGE POULT",148.35,NULL,148.35,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,148.350,0.000000,0.00,148.35,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,13,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,426889,HOUSTON,NULL,8777705140306224,77099,SMB:1  MID:0  NAT:0  UNKN:0,HTS SERVICES INC,NULL,"INC,HTS SERVICES",740.90,486.08,740.90,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,740.900,0.000000,432.85,189.95,118.10,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,25,111,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001THqPfQAL,NULL,0051H000008EvlFQAS,NULL
CURRENT,CSG,CENTER,100 TO 200,1,581272,MOUNTAIN WEST,NULL,8497950251167143,87507,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"BULOW,BECK AND",133.30,NULL,133.30,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,133.300,0.000000,40.43,92.87,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,6,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001xFi8EQAS,NULL,005A0000004zeNRIAY,NULL
IN PREVIOUS,CSG,EAM,3000 TO 4000,2,476976,CALIFORNIA,NULL,8778104030621752,97217,SMB:1  MID:1  NAT:0  UNKN:0,KEEN INC,NULL,"FOOTWEAR,KEEN",3232.58,3232.58,690.30,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1,0,0,2,2,2,0,0,0,690.300,0.000000,153.30,378.25,158.75,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,13,99,0,0,0,0,0,0,0,0,0,0,NULL,001A0000014ZmOMIA0,NULL,005A0000004N4WnIAK,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,325315,TWIN CITIES,NULL,8772105740214255,55033,SMB:1  MID:0  NAT:0  UNKN:0,HASTINGS CO-OP CREAMERY-DAIRY,NULL,"CREAMERY,HASTINGS COOP",293.15,110.83,293.15,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,293.150,0.000000,163.25,129.90,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,118,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
